"product_id";"type";"uuid";"train_dir";"file_name";"regidate";"ip"
4;"º¿«√";"5e6710cc-7aef-4ec9-8fb0-9222762820ec";"train";"20220724-173333-1.jpg";"2022-07-24 17:36:42";"172.19.80.1"
4;"º¿«√";"5e6710cc-7aef-4ec9-8fb0-9222762820ec";"train";"20220724-173341-2.jpg";"2022-07-24 17:36:42";"172.19.80.1"
4;"º¿«√";"5e6710cc-7aef-4ec9-8fb0-9222762820ec";"train";"20220724-173346-3.jpg";"2022-07-24 17:36:42";"172.19.80.1"
4;"º¿«√";"5e6710cc-7aef-4ec9-8fb0-9222762820ec";"train";"20220724-173349-4.jpg";"2022-07-24 17:36:42";"172.19.80.1"
4;"º¿«√";"5e6710cc-7aef-4ec9-8fb0-9222762820ec";"train";"20220724-173354-5.jpg";"2022-07-24 17:36:42";"172.19.80.1"
4;"º¿«√";"5e6710cc-7aef-4ec9-8fb0-9222762820ec";"train";"20220724-173358-6.jpg";"2022-07-24 17:36:42";"172.19.80.1"
4;"º¿«√";"5e6710cc-7aef-4ec9-8fb0-9222762820ec";"train";"20220724-173401-7.jpg";"2022-07-24 17:36:42";"172.19.80.1"
4;"º¿«√";"5e6710cc-7aef-4ec9-8fb0-9222762820ec";"train";"20220724-173414-8.jpg";"2022-07-24 17:36:42";"172.19.80.1"
4;"º¿«√";"5e6710cc-7aef-4ec9-8fb0-9222762820ec";"train";"20220724-173427-9.jpg";"2022-07-24 17:36:42";"172.19.80.1"
4;"º¿«√";"5e6710cc-7aef-4ec9-8fb0-9222762820ec";"train";"20220724-173436-10.jpg";"2022-07-24 17:36:42";"172.19.80.1"
4;"º¿«√";"5e6710cc-7aef-4ec9-8fb0-9222762820ec";"train";"20220724-173438-11.jpg";"2022-07-24 17:36:42";"172.19.80.1"
4;"º¿«√";"5e6710cc-7aef-4ec9-8fb0-9222762820ec";"train";"20220724-173448-12.jpg";"2022-07-24 17:36:42";"172.19.80.1"
4;"º¿«√";"5e6710cc-7aef-4ec9-8fb0-9222762820ec";"train";"20220724-173455-13.jpg";"2022-07-24 17:36:42";"172.19.80.1"
4;"º¿«√";"5e6710cc-7aef-4ec9-8fb0-9222762820ec";"train";"20220724-173502-14.jpg";"2022-07-24 17:36:42";"172.19.80.1"
4;"º¿«√";"5e6710cc-7aef-4ec9-8fb0-9222762820ec";"train";"20220724-173515-15.jpg";"2022-07-24 17:36:42";"172.19.80.1"
4;"º¿«√";"5e6710cc-7aef-4ec9-8fb0-9222762820ec";"train";"20220724-173518-16.jpg";"2022-07-24 17:36:42";"172.19.80.1"
4;"º¿«√";"5e6710cc-7aef-4ec9-8fb0-9222762820ec";"train";"20220724-173527-17.jpg";"2022-07-24 17:36:42";"172.19.80.1"
