"product_id";"type";"uuid";"train_dir";"file_name";"regidate";"ip"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-160750-1.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-160759-2.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-160807-3.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-160815-4.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-160841-5.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-160853-6.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-160859-7.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-160904-8.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-160909-9.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-160914-10.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-160928-11.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-161012-12.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-161022-13.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-161030-14.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-161037-15.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-161053-16.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-161100-17.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-161108-18.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-161116-19.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-161123-20.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-161132-21.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-161139-22.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-161154-23.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-161206-24.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-161220-25.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-161227-26.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-161240-27.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-161251-28.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-161259-29.jpg";"2022-08-03 16:13:10";"100.30.0.10"
1;"º¿«√";"88666921-1cec-4f68-9f70-3f04dd467f2a";"train";"20220803-161306-30.jpg";"2022-08-03 16:13:10";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161444-1.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161450-2.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161454-3.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161500-4.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161506-5.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161518-6.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161523-7.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161528-8.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161554-9.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161601-10.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161607-11.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161614-12.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161621-13.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161637-14.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161644-15.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161649-16.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161659-17.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161705-18.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161712-19.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161718-20.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161730-21.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161737-22.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161744-23.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161750-24.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161755-25.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161806-26.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161816-27.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161842-28.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161848-29.jpg";"2022-08-03 16:19:00";"100.30.0.10"
2;"º¿«√";"8f3239f4-06e9-4467-ac37-9de84b1952ef";"train";"20220803-161854-30.jpg";"2022-08-03 16:19:00";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162202-1.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162208-2.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162213-3.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162218-4.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162223-5.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162231-6.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162237-7.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162241-8.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162245-9.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162251-10.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162256-11.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162301-12.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162305-13.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162322-14.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162348-15.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162409-16.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162422-17.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162439-18.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162505-19.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162516-20.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162525-21.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162534-22.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162539-23.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162548-24.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162556-25.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162607-26.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162617-27.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162649-28.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162655-29.jpg";"2022-08-03 16:27:25";"100.30.0.10"
3;"º¿«√";"74dea571-6e17-4e0a-9b62-5f141fe35675";"train";"20220803-162712-30.jpg";"2022-08-03 16:27:25";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-162958-1.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163001-2.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163005-3.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163009-4.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163013-5.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163019-6.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163023-7.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163026-8.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163030-9.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163033-10.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163048-11.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163056-12.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163128-13.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163153-14.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163204-15.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163225-16.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163233-17.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163245-18.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163312-19.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163318-20.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163342-21.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163351-22.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163403-23.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163409-24.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163416-25.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163420-26.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163432-27.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163445-28.jpg";"2022-08-03 16:34:58";"100.30.0.10"
4;"º¿«√";"4b54cbc2-246c-4c88-a91f-75a049e9f484";"train";"20220803-163450-29.jpg";"2022-08-03 16:34:58";"100.30.0.10"
